,gr,data_type,condition
9028,0.0184436270714334,prediction,hetero
9029,0.0184517937948878,prediction,hetero
9030,0.0184507575970415,prediction,hetero
9031,0.0184510792446463,prediction,hetero
9032,0.0184512441181581,prediction,hetero
9033,0.0184502691657595,prediction,hetero
9034,0.0184491946571429,prediction,hetero
9035,0.0184502457692936,prediction,hetero
9036,0.018450289050808,prediction,hetero
9037,0.0184506393006759,prediction,hetero
9038,0.0184515050604893,prediction,hetero
9039,0.0184517549226935,prediction,hetero
9040,0.0184514985419645,prediction,hetero
9041,0.0184511589590318,prediction,hetero
9042,0.0184508527952345,prediction,hetero
9043,0.0184492173407036,prediction,hetero
9044,0.018449177456265,prediction,hetero
9045,0.0184501219991325,prediction,hetero
9046,0.0184494767610615,prediction,hetero
9047,0.0184498241119318,prediction,hetero
9048,0.0184492847826443,prediction,hetero
9049,0.0184490555945206,prediction,hetero
9050,0.0184488492152347,prediction,hetero
9051,0.0184470480538167,prediction,hetero
9052,0.0184471363151334,prediction,hetero
9053,0.0184478439888038,prediction,hetero
9054,0.0184475394583619,prediction,hetero
9055,0.0184480288231247,prediction,hetero
9056,0.0184494399532995,prediction,hetero
9057,0.0184504447207074,prediction,hetero
9058,0.0184514738153367,prediction,hetero
9059,0.0184498728928986,prediction,hetero
9060,0.0184366914971948,prediction,hetero
9061,0.0184366488095929,prediction,hetero
9062,0.0184370348937324,prediction,hetero
9063,0.0184369956914712,prediction,hetero
9064,0.0184375485477486,prediction,hetero
9065,0.0184376254411645,prediction,hetero
9066,0.0184375465681701,prediction,hetero
9067,0.0184372952294157,prediction,hetero
9068,0.0184376024712244,prediction,hetero
9069,0.0184389779749489,prediction,hetero
9070,0.0184383262710974,prediction,hetero
9071,0.0184381168097684,prediction,hetero
9072,0.0184407801431813,prediction,hetero
9073,0.018440705291992,prediction,hetero
9074,0.0184394250731832,prediction,hetero
9075,0.0184392215452328,prediction,hetero
9076,0.0184394126901085,prediction,hetero
9077,0.0184260670444752,prediction,hetero
9078,0.0184251738976105,prediction,hetero
9079,0.0184251441091948,prediction,hetero
9080,0.0184252151325478,prediction,hetero
9081,0.0184262654040346,prediction,hetero
9082,0.0184262135143425,prediction,hetero
9083,0.0184256031200184,prediction,hetero
9084,0.0184259174643695,prediction,hetero
9085,0.0184265161184327,prediction,hetero
9086,0.01842693913441,prediction,hetero
9087,0.0184268015748117,prediction,hetero
9088,0.0184266043755122,prediction,hetero
9089,0.0184260636269941,prediction,hetero
9090,0.0184257555774221,prediction,hetero
9091,0.0184268689190141,prediction,hetero
9092,0.0184253937302356,prediction,hetero
9093,0.0184251684459506,prediction,hetero
9094,0.0184250868809352,prediction,hetero
9095,0.0184255931482361,prediction,hetero
9096,0.0184284618525235,prediction,hetero
9097,0.018428383128748,prediction,hetero
9098,0.0184715794036271,prediction,hetero
9099,0.0184707159823394,prediction,hetero
9100,0.0184683903978937,prediction,hetero
9101,0.0184689311407614,prediction,hetero
9102,0.0184692715586439,prediction,hetero
9103,0.018470367985911,prediction,hetero
9104,0.01846995560277,prediction,hetero
9105,0.0184692038864233,prediction,hetero
9106,0.0184693530160843,prediction,hetero
9107,0.018469147282547,prediction,hetero
9108,0.0184673344156102,prediction,hetero
9109,0.0184692760752837,prediction,hetero
9110,0.0184683375840142,prediction,hetero
9111,0.0184706232294244,prediction,hetero
9112,0.0184795198092329,prediction,hetero
9113,0.0184698387040886,prediction,hetero
9114,0.0184702910669708,prediction,hetero
9115,0.0184698008275085,prediction,hetero
9116,0.0184691375247037,prediction,hetero
9117,0.0184693393894329,prediction,hetero
9118,0.0184694694813508,prediction,hetero
9119,0.0184692361514564,prediction,hetero
9120,0.0184698383123318,prediction,hetero
9121,0.0184709087005652,prediction,hetero
9122,0.0184721418996854,prediction,hetero
9123,0.0184728966507061,prediction,hetero
9124,0.0184732664348007,prediction,hetero
9125,0.0184741387402259,prediction,hetero
9126,0.0184739553178027,prediction,hetero
9127,0.018476192458266,prediction,hetero
9128,0.0184758595744937,prediction,hetero
9129,0.0201096291983107,prediction,hetero
9130,0.0201096279193389,prediction,hetero
9131,0.0201095294120458,prediction,hetero
9132,0.0201092027039501,prediction,hetero
9133,0.0201091243003892,prediction,hetero
9134,0.0201091253695001,prediction,hetero
9135,0.0201091276367811,prediction,hetero
9136,0.0201704848882357,prediction,hetero
9137,0.0201704854857463,prediction,hetero
9138,0.0201703010458294,prediction,hetero
9139,0.0201703018886704,prediction,hetero
9140,0.0185681763257465,prediction,hetero
9141,0.0185691786687306,prediction,hetero
9142,0.0185747443970337,prediction,hetero
9143,0.0185745113550089,prediction,hetero
9144,0.0185188426350314,prediction,hetero
9145,0.0185191144704826,prediction,hetero
9146,0.0185228771025847,prediction,hetero
9147,0.0185255284290453,prediction,hetero
9148,0.0185264422423079,prediction,hetero
9149,0.0185272124529488,prediction,hetero
9150,0.0185271455359207,prediction,hetero
9151,0.0185294572621525,prediction,hetero
9152,0.0185293642922251,prediction,hetero
9153,0.0185287274227636,prediction,hetero
9154,0.0185285899848748,prediction,hetero
9155,0.0185294082752387,prediction,hetero
9156,0.0185293821651156,prediction,hetero
9157,0.0185294470447098,prediction,hetero
9158,0.0185316429287879,prediction,hetero
9159,0.018530785125155,prediction,hetero
9160,0.0185305439343921,prediction,hetero
9161,0.0185324825272972,prediction,hetero
9162,0.0185321020153893,prediction,hetero
9163,0.0185321744886953,prediction,hetero
9164,0.0185252768938307,prediction,hetero
9165,0.0185253696736253,prediction,hetero
9166,0.0185245479694575,prediction,hetero
9167,0.0185255139775651,prediction,hetero
9168,0.0185347894187641,prediction,hetero
9169,0.0185356860299476,prediction,hetero
9170,0.0185357550566047,prediction,hetero
9171,0.0185362977190574,prediction,hetero
9172,0.018535253836281,prediction,hetero
9173,0.0185358315266598,prediction,hetero
9174,0.0185386123092178,prediction,hetero
9175,0.0185402102491226,prediction,hetero
9176,0.0185402404876047,prediction,hetero
9177,0.0185402118104953,prediction,hetero
9178,0.0184985642189903,prediction,hetero
9179,0.0184988725108233,prediction,hetero
9180,0.0184988685345692,prediction,hetero
9181,0.0184877637516152,prediction,hetero
9182,0.0184880798893672,prediction,hetero
9183,0.0184848132500069,prediction,hetero
9184,0.0184850417218297,prediction,hetero
9185,0.0184882811869187,prediction,hetero
9186,0.0184874688982604,prediction,hetero
9187,0.0184545714209884,prediction,hetero
9188,0.0184616918010855,prediction,hetero
9189,0.0184587668195908,prediction,hetero
9190,0.018459441117221,prediction,hetero
9191,0.0184589162064067,prediction,hetero
9192,0.0184588289750187,prediction,hetero
9193,0.0184602732454668,prediction,hetero
9194,0.0184609595070512,prediction,hetero
9195,0.0184608785580821,prediction,hetero
9196,0.0184608836984182,prediction,hetero
9197,0.0184581727495316,prediction,hetero
9198,0.0184582719022609,prediction,hetero
9199,0.0184593818589425,prediction,hetero
9200,0.018459186746649,prediction,hetero
9201,0.0184576205542432,prediction,hetero
9202,0.0184576683808921,prediction,hetero
9203,0.018462550023346,prediction,hetero
9204,0.0185337577749817,prediction,hetero
9205,0.0186577481984935,prediction,hetero
9206,0.0188953774649806,prediction,hetero
9207,0.0188914974707048,prediction,hetero
9208,0.0188901370920553,prediction,hetero
9209,0.0188925164309352,prediction,hetero
9210,0.0188918694775988,prediction,hetero
9211,0.0188951669283001,prediction,hetero
9212,0.0188839307795112,prediction,hetero
9213,0.0188857130591065,prediction,hetero
9214,0.0188856963314537,prediction,hetero
9215,0.018886608167811,prediction,hetero
9216,0.0188862095974064,prediction,hetero
9217,0.0188870929943635,prediction,hetero
9218,0.0188896768692328,prediction,hetero
9219,0.0188906235569397,prediction,hetero
9220,0.0188864753863189,prediction,hetero
9221,0.0188890494746505,prediction,hetero
9222,0.0188793618521746,prediction,hetero
9223,0.0188815224222164,prediction,hetero
9224,0.0188838083023371,prediction,hetero
9225,0.0188811806729196,prediction,hetero
9226,0.0188147551925358,prediction,hetero
9227,0.0188147892430267,prediction,hetero
9228,0.0188172081295125,prediction,hetero
9229,0.0188157526595248,prediction,hetero
9230,0.0188142002086487,prediction,hetero
9231,0.0188146820587288,prediction,hetero
9232,0.0188106083749746,prediction,hetero
9233,0.0188142343051489,prediction,hetero
9234,0.0188136035588037,prediction,hetero
9235,0.0188146627052406,prediction,hetero
9236,0.0188139639093708,prediction,hetero
9237,0.0188143434373926,prediction,hetero
9238,0.0188138648606192,prediction,hetero
9239,0.0188127751139015,prediction,hetero
9240,0.0188134745331685,prediction,hetero
9241,0.0188145102597276,prediction,hetero
9242,0.0188176881199422,prediction,hetero
9243,0.0187940212093092,prediction,hetero
9244,0.0187940619152002,prediction,hetero
9245,0.018793660313965,prediction,hetero
9246,0.0187912123076274,prediction,hetero
9247,0.0187930052700549,prediction,hetero
9248,0.0187938641409162,prediction,hetero
9249,0.0187917705843999,prediction,hetero
9250,0.0187873866958035,prediction,hetero
9251,0.0187891962559545,prediction,hetero
9252,0.0187902863462158,prediction,hetero
9253,0.0187898906759965,prediction,hetero
9254,0.018793069484843,prediction,hetero
9255,0.0187965183686753,prediction,hetero
9256,0.0187999313059889,prediction,hetero
9257,0.0188406194091535,prediction,hetero
9258,0.0188400422804084,prediction,hetero
9259,0.018855757581124,prediction,hetero
9260,0.0188535806668348,prediction,hetero
9261,0.0188550635751276,prediction,hetero
9262,0.0188544573632603,prediction,hetero
9263,0.0188630587758003,prediction,hetero
9264,0.0188642850084402,prediction,hetero
9265,0.0188622896997842,prediction,hetero
9266,0.018881917612305,prediction,hetero
9267,0.0188841462276538,prediction,hetero
9268,0.0188839559688465,prediction,hetero
9269,0.0188854270953967,prediction,hetero
9270,0.018897190903181,prediction,hetero
9271,0.0188955838048325,prediction,hetero
9272,0.018892180775948,prediction,hetero
9273,0.018894562993595,prediction,hetero
9274,0.0188985530749727,prediction,hetero
9275,0.018893022198194,prediction,hetero
9276,0.0188952528975011,prediction,hetero
9277,0.0188953405787348,prediction,hetero
9278,0.0189007765031805,prediction,hetero
9279,0.0189009065983854,prediction,hetero
9280,0.0189027103748075,prediction,hetero
9281,0.018898679999075,prediction,hetero
9282,0.0188720202569555,prediction,hetero
9283,0.0188742044141963,prediction,hetero
9284,0.0188782005605979,prediction,hetero
9285,0.0188766600077289,prediction,hetero
9286,0.0188210808373588,prediction,hetero
9287,0.0188506806599179,prediction,hetero
9288,0.018853412585292,prediction,hetero
9289,0.0188500457932493,prediction,hetero
9290,0.0188522238893247,prediction,hetero
9291,0.0188542448491797,prediction,hetero
9292,0.0188521852269451,prediction,hetero
9293,0.0188492151365848,prediction,hetero
9294,0.0188468825722965,prediction,hetero
9295,0.0188442584528967,prediction,hetero
9296,0.018842738130467,prediction,hetero
9297,0.0188304441067356,prediction,hetero
9298,0.01883270349719,prediction,hetero
9299,0.0188314206926555,prediction,hetero
9300,0.0188314690154872,prediction,hetero
9301,0.0188315785776484,prediction,hetero
9302,0.018831329889596,prediction,hetero
9303,0.0188320108396623,prediction,hetero
9304,0.0188289966564477,prediction,hetero
9305,0.0188257336362056,prediction,hetero
9306,0.0188224564878877,prediction,hetero
9307,0.0188296077121982,prediction,hetero
9308,0.0188331096033714,prediction,hetero
9309,0.0188293529928398,prediction,hetero
9310,0.0188227792629704,prediction,hetero
9311,0.0188300559235835,prediction,hetero
9312,0.0188313330384543,prediction,hetero
9313,0.0188334449352495,prediction,hetero
9314,0.0188338193246265,prediction,hetero
9315,0.0188338032798739,prediction,hetero
9316,0.0188412841529464,prediction,hetero
9317,0.0188407930940267,prediction,hetero
9318,0.018849505712018,prediction,hetero
9319,0.0188528999142519,prediction,hetero
9320,0.0188555783404129,prediction,hetero
9321,0.0188517000497038,prediction,hetero
9322,0.0188552048785126,prediction,hetero
9323,0.0188546405029369,prediction,hetero
9324,0.0188618227655067,prediction,hetero
9325,0.0188600771652845,prediction,hetero
9326,0.0188606539321933,prediction,hetero
9327,0.0188629981006639,prediction,hetero
9328,0.0188602671534809,prediction,hetero
9329,0.018869583440056,prediction,hetero
9330,0.0188689029395153,prediction,hetero
9331,0.0188662587261013,prediction,hetero
9332,0.0188721986173228,prediction,hetero
9333,0.018880378220925,prediction,hetero
9334,0.0188732434497427,prediction,hetero
9335,0.0188793541662352,prediction,hetero
9336,0.0188781344078177,prediction,hetero
9337,0.0188740321068679,prediction,hetero
9338,0.0188746037474447,prediction,hetero
9339,0.0188744788504115,prediction,hetero
9340,0.01887016004171,prediction,hetero
9341,0.0188689377209151,prediction,hetero
9342,0.018863450166639,prediction,hetero
9343,0.0188559108778609,prediction,hetero
9344,0.0188534935920683,prediction,hetero
9345,0.0188540139682603,prediction,hetero
9346,0.0188425980171668,prediction,hetero
9347,0.0188385991278868,prediction,hetero
9348,0.0188390043224902,prediction,hetero
9349,0.0188445941856563,prediction,hetero
9350,0.0188435583952548,prediction,hetero
9351,0.0188467388196308,prediction,hetero
9352,0.018848664792137,prediction,hetero
9353,0.018848517504831,prediction,hetero
9354,0.0188482996432776,prediction,hetero
9355,0.0188456296816598,prediction,hetero
9356,0.0188448586908138,prediction,hetero
9357,0.0201814122898261,prediction,hetero
9358,0.0201812566779579,prediction,hetero
9359,0.0201812558957041,prediction,hetero
9360,0.0201812560058162,prediction,hetero
9361,0.0201596003876599,prediction,hetero
9362,0.0201596003498821,prediction,hetero
9363,0.0191583740263278,prediction,hetero
9364,0.0193225877053236,prediction,hetero
9365,0.0193229305064307,prediction,hetero
9366,0.0193231034044218,prediction,hetero
9367,0.0193236674112214,prediction,hetero
9368,0.0194239708272449,prediction,hetero
9369,0.0194288132933711,prediction,hetero
9370,0.0194290798280167,prediction,hetero
9371,0.0194301428001011,prediction,hetero
9372,0.0194439606410432,prediction,hetero
9373,0.019489505702231,prediction,hetero
9374,0.0194903482736484,prediction,hetero
9375,0.0191049638925634,prediction,hetero
9376,0.0191604848613077,prediction,hetero
9377,0.0191587761726353,prediction,hetero
9378,0.0191599632974532,prediction,hetero
9379,0.0191591118362381,prediction,hetero
9380,0.0191350955266427,prediction,hetero
9381,0.0191412744322905,prediction,hetero
9382,0.0191423835073527,prediction,hetero
9383,0.0191457835654363,prediction,hetero
9384,0.019145791677197,prediction,hetero
9385,0.0191442630087704,prediction,hetero
9386,0.0191447529633283,prediction,hetero
9387,0.0191446902403835,prediction,hetero
9388,0.0191033369281123,prediction,hetero
9389,0.0191084398746841,prediction,hetero
9390,0.0191099929795743,prediction,hetero
9391,0.0191130279244272,prediction,hetero
9392,0.0191127201974174,prediction,hetero
9393,0.0191104369414769,prediction,hetero
9394,0.0190905356740885,prediction,hetero
9395,0.0190993474161699,prediction,hetero
9396,0.0190995972287646,prediction,hetero
9397,0.0191020741545786,prediction,hetero
9398,0.0190925520286771,prediction,hetero
9399,0.0190803347155807,prediction,hetero
9400,0.0190849432930847,prediction,hetero
9401,0.0190790512600458,prediction,hetero
9402,0.019079522364499,prediction,hetero
9403,0.0190756666829918,prediction,hetero
9404,0.0190765208240847,prediction,hetero
9405,0.0190777041313083,prediction,hetero
9406,0.0190757877002604,prediction,hetero
9407,0.0190796087128644,prediction,hetero
9408,0.0190848370167584,prediction,hetero
9409,0.0190879540986975,prediction,hetero
9410,0.0190878468049311,prediction,hetero
9411,0.0190909171289527,prediction,hetero
9412,0.0190914376220819,prediction,hetero
9413,0.019091098591773,prediction,hetero
9414,0.0190866997900359,prediction,hetero
9415,0.0190860256626911,prediction,hetero
9416,0.019089280779546,prediction,hetero
9417,0.0190904611772655,prediction,hetero
9418,0.0190873821706427,prediction,hetero
9419,0.0190872357638746,prediction,hetero
9420,0.0190864879833691,prediction,hetero
9421,0.0190885173491647,prediction,hetero
9422,0.0190925847120473,prediction,hetero
9423,0.0190910358955243,prediction,hetero
9424,0.0190905325143193,prediction,hetero
9425,0.0190838198182631,prediction,hetero
9426,0.0190863701117813,prediction,hetero
9427,0.0190930406452385,prediction,hetero
9428,0.0190782125730974,prediction,hetero
9429,0.0190784860300568,prediction,hetero
9430,0.0190814610700192,prediction,hetero
9431,0.0190801147340001,prediction,hetero
9432,0.0190855882712746,prediction,hetero
9433,0.01908739456626,prediction,hetero
9434,0.0190893965176093,prediction,hetero
9435,0.0190999126809616,prediction,hetero
9436,0.0191029428597367,prediction,hetero
9437,0.0191091967159894,prediction,hetero
9438,0.0191022281382473,prediction,hetero
9439,0.0191038758035844,prediction,hetero
9440,0.0191060397221847,prediction,hetero
9441,0.0191067933826929,prediction,hetero
9442,0.0190977143765788,prediction,hetero
9443,0.0190942074462755,prediction,hetero
9444,0.0190936353247135,prediction,hetero
9445,0.0190962721518347,prediction,hetero
9446,0.0190985103542818,prediction,hetero
9447,0.0190960667356379,prediction,hetero
9448,0.0190953220234077,prediction,hetero
9449,0.0190932319998692,prediction,hetero
9450,0.0190955068962887,prediction,hetero
9451,0.0190646470016927,prediction,hetero
9452,0.0190628809451473,prediction,hetero
9453,0.0190629298148447,prediction,hetero
9454,0.0190682256505918,prediction,hetero
9455,0.0190647873290035,prediction,hetero
9456,0.0190701700260947,prediction,hetero
9457,0.0190432802268109,prediction,hetero
9458,0.0190444251501189,prediction,hetero
9459,0.0190412488796731,prediction,hetero
9460,0.0190379591801871,prediction,hetero
9461,0.0190347172635601,prediction,hetero
9462,0.0190233223912573,prediction,hetero
9463,0.0190294110960814,prediction,hetero
9464,0.0189958488918669,prediction,hetero
9465,0.0189927692684025,prediction,hetero
9466,0.0190038404816606,prediction,hetero
9467,0.0190122313505577,prediction,hetero
9468,0.0190100153388332,prediction,hetero
9469,0.0190102403211286,prediction,hetero
9470,0.0190108352115551,prediction,hetero
9471,0.0190140478073189,prediction,hetero
9472,0.0190163161102138,prediction,hetero
9473,0.0190215804242768,prediction,hetero
9474,0.0190195794252767,prediction,hetero
9475,0.0190195848014262,prediction,hetero
9476,0.0190128707425185,prediction,hetero
9477,0.019014038039569,prediction,hetero
9478,0.019010725963934,prediction,hetero
9479,0.0190159383616969,prediction,hetero
9480,0.0190156446699374,prediction,hetero
9481,0.0190142745354672,prediction,hetero
9482,0.0190277765245897,prediction,hetero
9483,0.0190296146685227,prediction,hetero
9484,0.0190320166551346,prediction,hetero
9485,0.0190388231017351,prediction,hetero
9486,0.0190281560656454,prediction,hetero
9487,0.01906269091483,prediction,hetero
9488,0.0190616351613944,prediction,hetero
9489,0.0190556704379216,prediction,hetero
9490,0.01905953887394,prediction,hetero
9491,0.0190681906727806,prediction,hetero
9492,0.0190615219689077,prediction,hetero
9493,0.0190653489168411,prediction,hetero
9494,0.0190622370387785,prediction,hetero
9495,0.0190590343246043,prediction,hetero
9496,0.0190583351807938,prediction,hetero
9497,0.0190619883148089,prediction,hetero
9498,0.0190640731117476,prediction,hetero
9499,0.0190571251232456,prediction,hetero
9500,0.019043489707428,prediction,hetero
9501,0.0190467307956329,prediction,hetero
9502,0.0190982452702352,prediction,hetero
9503,0.0190879385019521,prediction,hetero
9504,0.01908473735627,prediction,hetero
9505,0.0190904735421761,prediction,hetero
9506,0.019095842130614,prediction,hetero
9507,0.0191080105313138,prediction,hetero
9508,0.0191075171896186,prediction,hetero
9509,0.0191087956771466,prediction,hetero
9510,0.0191091536348122,prediction,hetero
9511,0.0191092663238494,prediction,hetero
9512,0.0191038995978292,prediction,hetero
9513,0.0191002212451381,prediction,hetero
9514,0.0191015277488712,prediction,hetero
9515,0.0191075140887659,prediction,hetero
9516,0.0191022188467495,prediction,hetero
9517,0.01910250289856,prediction,hetero
9518,0.0191042537367333,prediction,hetero
9519,0.0191048733497013,prediction,hetero
9520,0.0191173112247448,prediction,hetero
9521,0.0191764426649259,prediction,hetero
9522,0.0191808837605599,prediction,hetero
9523,0.0191839673007561,prediction,hetero
9524,0.0191808965369611,prediction,hetero
9525,0.0191713981007379,prediction,hetero
9526,0.0191705752122089,prediction,hetero
9527,0.0191691400950516,prediction,hetero
9528,0.0191714354795124,prediction,hetero
9529,0.0191460925135346,prediction,hetero
9530,0.0191529488996673,prediction,hetero
9531,0.0191495445176903,prediction,hetero
9532,0.0191510816701258,prediction,hetero
9533,0.0191556650648907,prediction,hetero
9534,0.0191546411188463,prediction,hetero
9535,0.0191529154483883,prediction,hetero
9536,0.0191562225663801,prediction,hetero
9537,0.0191593283460481,prediction,hetero
9538,0.0191646699824156,prediction,hetero
9539,0.0191700414933413,prediction,hetero
9540,0.0191586158761696,prediction,hetero
9541,0.0191658692559232,prediction,hetero
9542,0.0191637895481118,prediction,hetero
9543,0.0191636633178738,prediction,hetero
9544,0.0191717749892112,prediction,hetero
9545,0.0191725692475901,prediction,hetero
9546,0.0191763502836422,prediction,hetero
9547,0.0191699817313385,prediction,hetero
9548,0.0191736558592235,prediction,hetero
9549,0.0191765022690397,prediction,hetero
9550,0.0191779741468977,prediction,hetero
9551,0.0191758884951259,prediction,hetero
9552,0.0191830629221564,prediction,hetero
9553,0.0191974512874108,prediction,hetero
9554,0.0191966572792885,prediction,hetero
9555,0.0191970868782194,prediction,hetero
9556,0.0192052596517967,prediction,hetero
9557,0.0192030446396797,prediction,hetero
9558,0.0192052834120269,prediction,hetero
9559,0.0192034980072088,prediction,hetero
9560,0.0191909115715119,prediction,hetero
9561,0.019186237068987,prediction,hetero
9562,0.0191901168950172,prediction,hetero
9563,0.0191903981479869,prediction,hetero
9564,0.0191882319908661,prediction,hetero
9565,0.0191882595358302,prediction,hetero
9566,0.0191841347671748,prediction,hetero
9567,0.0191798795199686,prediction,hetero
9568,0.0191847846389052,prediction,hetero
9569,0.0191897312974594,prediction,hetero
9570,0.0191875219481077,prediction,hetero
9571,0.0191875884156691,prediction,hetero
9572,0.019189077774924,prediction,hetero
9573,0.0191840065449787,prediction,hetero
9574,0.0191824589717687,prediction,hetero
9575,0.0191738932849312,prediction,hetero
9576,0.019175483925842,prediction,hetero
9577,0.0191769821723901,prediction,hetero
9578,0.0191636684036359,prediction,hetero
9579,0.0191671185555626,prediction,hetero
9580,0.0191661697190948,prediction,hetero
9581,0.0191715815248975,prediction,hetero
9582,0.0191691977153126,prediction,hetero
9583,0.0191649948660852,prediction,hetero
9584,0.0191651676289065,prediction,hetero
9585,0.0182932431224199,prediction,hetero
9586,0.0182933670199909,prediction,hetero
9587,0.01829302439631,prediction,hetero
9588,0.0182931450955667,prediction,hetero
9589,0.0194650205382077,prediction,hetero
9590,0.0195033198886592,prediction,hetero
9591,0.0194958858031617,prediction,hetero
9592,0.0195172405667714,prediction,hetero
9593,0.0195285398814112,prediction,hetero
9594,0.019526410539043,prediction,hetero
9595,0.0195151454597235,prediction,hetero
9596,0.019523733387444,prediction,hetero
9597,0.0195214596173204,prediction,hetero
9598,0.0195350738220103,prediction,hetero
9599,0.0195309151968902,prediction,hetero
9600,0.0195386989230378,prediction,hetero
9601,0.0195365621081871,prediction,hetero
9602,0.0195294923844438,prediction,hetero
9603,0.0195075721950865,prediction,hetero
9604,0.0195157690363969,prediction,hetero
9605,0.0195139325848361,prediction,hetero
9606,0.0195037511741655,prediction,hetero
9607,0.0194981164701888,prediction,hetero
9608,0.0194981426054082,prediction,hetero
9609,0.0194990676037194,prediction,hetero
9610,0.0195032406414586,prediction,hetero
9611,0.0195047302879744,prediction,hetero
9612,0.0195011729268282,prediction,hetero
9613,0.0195030058326529,prediction,hetero
9614,0.0195091376369864,prediction,hetero
9615,0.0195011372870253,prediction,hetero
9616,0.0195113603407609,prediction,hetero
9617,0.0195123276106265,prediction,hetero
9618,0.0195148670837077,prediction,hetero
9619,0.0195174089890847,prediction,hetero
9620,0.0195079108846827,prediction,hetero
9621,0.0195068232652148,prediction,hetero
9622,0.019500842753177,prediction,hetero
9623,0.0195109614187215,prediction,hetero
9624,0.0195125988687419,prediction,hetero
9625,0.0195169546830399,prediction,hetero
9626,0.0195188319677444,prediction,hetero
9627,0.0195188936691139,prediction,hetero
9628,0.0195129569397412,prediction,hetero
9629,0.0195125823922394,prediction,hetero
9630,0.019512970156104,prediction,hetero
9631,0.0195164776660943,prediction,hetero
9632,0.0195163535747083,prediction,hetero
9633,0.0195182815727547,prediction,hetero
9634,0.0195100038576785,prediction,hetero
9635,0.0195110577251596,prediction,hetero
9636,0.0195149982189577,prediction,hetero
9637,0.0195092496697668,prediction,hetero
9638,0.0195063341732357,prediction,hetero
9639,0.0192857718218853,prediction,hetero
9640,0.0190332009529083,prediction,hetero
9641,0.0190352440556914,prediction,hetero
9642,0.0190606506449575,prediction,hetero
9643,0.0190599838899216,prediction,hetero
9644,0.0190662695915388,prediction,hetero
9645,0.019062785178958,prediction,hetero
9646,0.0190700399755722,prediction,hetero
9647,0.0190716866743983,prediction,hetero
9648,0.0190645338827267,prediction,hetero
9649,0.0190658111686999,prediction,hetero
9650,0.0190626836359846,prediction,hetero
9651,0.019057889479662,prediction,hetero
9652,0.0190565882467105,prediction,hetero
9653,0.0190506741639894,prediction,hetero
9654,0.0190501265864318,prediction,hetero
9655,0.0190526046771496,prediction,hetero
9656,0.0190566630243098,prediction,hetero
9657,0.0190545216228149,prediction,hetero
9658,0.0190523244512936,prediction,hetero
9659,0.0190560367643126,prediction,hetero
9660,0.0190700713286131,prediction,hetero
9661,0.0190640327653668,prediction,hetero
9662,0.0190662110567864,prediction,hetero
9663,0.0190625350665574,prediction,hetero
9664,0.019067838823455,prediction,hetero
9665,0.01907395388649,prediction,hetero
9666,0.0190746109953029,prediction,hetero
9667,0.0191202155792368,prediction,hetero
9668,0.0191161158113508,prediction,hetero
9669,0.0191210467127728,prediction,hetero
9670,0.0191240585351998,prediction,hetero
9671,0.0192247854143748,prediction,hetero
9672,0.0192242698429537,prediction,hetero
9673,0.0192206068358352,prediction,hetero
9674,0.0192241537455414,prediction,hetero
9675,0.0192339419543299,prediction,hetero
9676,0.0192307554062146,prediction,hetero
9677,0.0192281966084912,prediction,hetero
9678,0.0192244323782267,prediction,hetero
9679,0.0192210494768827,prediction,hetero
9680,0.0192148196380446,prediction,hetero
9681,0.0191972238266126,prediction,hetero
9682,0.0191966494211819,prediction,hetero
9683,0.0191963387537925,prediction,hetero
9684,0.0192030302931451,prediction,hetero
9685,0.0192031269133172,prediction,hetero
9686,0.0192049543663574,prediction,hetero
9687,0.0192044226786897,prediction,hetero
9688,0.019198330138715,prediction,hetero
9689,0.0191972972192828,prediction,hetero
9690,0.0192068613649948,prediction,hetero
9691,0.0192138713120436,prediction,hetero
9692,0.0192129976902191,prediction,hetero
9693,0.0192139593187049,prediction,hetero
9694,0.0192165186840757,prediction,hetero
9695,0.0192143891891053,prediction,hetero
9696,0.0192115622760916,prediction,hetero
9697,0.019203436078881,prediction,hetero
9698,0.0191972611809891,prediction,hetero
9699,0.0191945741284242,prediction,hetero
9700,0.019203401180387,prediction,hetero
9701,0.0192117666021749,prediction,hetero
9702,0.0192093060213617,prediction,hetero
9703,0.0192151334462517,prediction,hetero
9704,0.0192121171167578,prediction,hetero
9705,0.0192134040388373,prediction,hetero
9706,0.0192215228173317,prediction,hetero
9707,0.0192181691959494,prediction,hetero
9708,0.0192304937799937,prediction,hetero
9709,0.0192367408154828,prediction,hetero
9710,0.0192338702726994,prediction,hetero
9711,0.0192385439041224,prediction,hetero
9712,0.0192384872980758,prediction,hetero
9713,0.0192453361501157,prediction,hetero
9714,0.0192485346072235,prediction,hetero
9715,0.0192494093281925,prediction,hetero
9716,0.0192513676679914,prediction,hetero
9717,0.0192573599761186,prediction,hetero
9718,0.019261947626964,prediction,hetero
9719,0.019262627888331,prediction,hetero
9720,0.019259854499611,prediction,hetero
9721,0.0192557240975309,prediction,hetero
9722,0.0192567194399809,prediction,hetero
9723,0.0192558637431233,prediction,hetero
9724,0.0192607512139983,prediction,hetero
9725,0.019259886245115,prediction,hetero
9726,0.019257111079738,prediction,hetero
9727,0.0192507977907078,prediction,hetero
9728,0.019257750186999,prediction,hetero
9729,0.019254302391205,prediction,hetero
9730,0.0192441131462479,prediction,hetero
