,rxn,flux
1941,EX_co2_e_auto,0.9003964479518239
1942,EX_co2_e_auto,0.9003964687127473
1943,EX_co2_e_auto,0.9003964097207884
1944,EX_co2_e_auto,0.9003964707887853
1945,EX_co2_e_auto,0.9003964184543725
1946,EX_co2_e_auto,0.9003964235613855
1947,EX_co2_e_auto,0.9003964269509385
1948,EX_co2_e_auto,0.9003964389758203
1949,EX_co2_e_auto,0.9003964464440423
1950,EX_co2_e_auto,0.9003964463751026
1951,EX_co2_e_auto,0.9003964634057452
1952,EX_co2_e_auto,0.9003964900043067
1953,EX_co2_e_auto,0.9003964676337238
1954,EX_co2_e_auto,0.9003964608936924
1955,EX_co2_e_auto,0.9003964584605874
1956,EX_co2_e_auto,0.9003964377131197
1957,EX_co2_e_auto,0.9003964201372199
1958,EX_co2_e_auto,0.9003964151418888
1959,EX_co2_e_auto,0.9003964320557053
1960,EX_co2_e_auto,0.9003964564340726
1961,EX_co2_e_auto,0.9003964439420957
1962,EX_co2_e_auto,0.9003964804103894
1963,EX_co2_e_auto,0.90039647160798
1964,EX_co2_e_auto,0.9003964662786024
1965,EX_co2_e_auto,0.900397177623201
1966,EX_co2_e_auto,0.900397238151573
1967,EX_co2_e_auto,0.9003972181087341
1968,EX_co2_e_auto,0.9003972549324547
1969,EX_co2_e_auto,0.9004013004668584
1970,EX_co2_e_auto,0.9004013204345755
1971,EX_co2_e_auto,0.9004013515235626
1972,EX_co2_e_auto,0.900401356220403
1973,EX_co2_e_auto,0.90040128904639
1974,EX_co2_e_auto,0.9004012851370647
1975,EX_co2_e_auto,0.900401363964659
1976,EX_co2_e_auto,0.900401420588108
1977,EX_co2_e_auto,0.9004012811537598
1978,EX_co2_e_auto,0.9004013097237727
1979,EX_co2_e_auto,0.9004012820064601
1980,EX_co2_e_auto,0.9004004051643701
1981,EX_co2_e_auto,0.9004008531990237
1982,EX_co2_e_auto,0.9004008373532444
1983,EX_co2_e_auto,0.9003972806969893
1984,EX_co2_e_auto,0.9004003042520569
1985,EX_co2_e_auto,0.9004003352287808
1986,EX_co2_e_auto,0.9004003500010346
1987,EX_co2_e_auto,0.900399156860636
1988,EX_co2_e_auto,0.9003991609080703
1989,EX_co2_e_auto,0.9003992099213038
1990,EX_co2_e_auto,0.9003993223176131
1991,EX_co2_e_auto,0.9003993328221915
1992,EX_co2_e_auto,0.9003993428116448
1993,EX_co2_e_auto,0.900399355586272
1994,EX_co2_e_auto,0.9003993522019841
1995,EX_co2_e_auto,0.900399359583764
1996,EX_co2_e_auto,0.9003993564304338
1997,EX_co2_e_auto,0.9003993566756252
1998,EX_co2_e_auto,0.9003996102460948
1999,EX_co2_e_auto,0.9003996099634434
2000,EX_co2_e_auto,0.9085241312072824
2001,EX_co2_e_auto,0.9085245029479386
2002,EX_co2_e_auto,0.9085506121330278
2003,EX_co2_e_auto,0.9085548613409762
2004,EX_co2_e_auto,0.9085547279717022
2005,EX_co2_e_auto,0.9085547423062869
2006,EX_co2_e_auto,0.9085547711699956
2007,EX_co2_e_auto,0.9085547606223612
2008,EX_co2_e_auto,0.9085610182228296
2009,EX_co2_e_auto,0.9085614069387832
2010,EX_co2_e_auto,0.908583814078173
2011,EX_co2_e_auto,0.9085839646090004
2012,EX_co2_e_auto,0.9085839627817976
2013,EX_co2_e_auto,0.9085839781768096
2014,EX_co2_e_auto,0.9085710298267664
2015,EX_co2_e_auto,0.908569885533006
2016,EX_co2_e_auto,0.9085698827120215
2017,EX_co2_e_auto,0.9085698703236386
2018,EX_co2_e_auto,0.908569868669295
2019,EX_co2_e_auto,0.9085699013840924
2020,EX_co2_e_auto,0.9085699150067156
2021,EX_co2_e_auto,0.908569903423088
2022,EX_co2_e_auto,0.9085698891067128
2023,EX_co2_e_auto,0.908569894919214
2024,EX_co2_e_auto,0.9085698945272076
2025,EX_co2_e_auto,0.908582190170279
2026,EX_co2_e_auto,0.9085822846565804
2027,EX_co2_e_auto,0.908582752262475
2028,EX_co2_e_auto,0.9085824549598128
2029,EX_co2_e_auto,0.9085831118522144
2030,EX_co2_e_auto,0.9085831941119416
2031,EX_co2_e_auto,0.9085831336167042
2032,EX_co2_e_auto,0.9085831432435472
2033,EX_co2_e_auto,0.9085834162724364
2034,EX_co2_e_auto,0.9067323872272322
2035,EX_co2_e_auto,0.9067302443215158
2036,EX_co2_e_auto,0.906733423351028
2037,EX_co2_e_auto,0.9067334232089816
2038,EX_co2_e_auto,0.9067334162640488
2039,EX_co2_e_auto,0.9067333496090048
2040,EX_co2_e_auto,0.9067322457759638
2041,EX_co2_e_auto,0.9067321877295772
2042,EX_co2_e_auto,0.9067321218536138
2043,EX_co2_e_auto,0.9067321257240828
2044,EX_co2_e_auto,0.9067319129813064
2045,EX_co2_e_auto,0.906731997708374
2046,EX_co2_e_auto,0.9067321047539394
2047,EX_co2_e_auto,0.9067321099567084
2048,EX_co2_e_auto,0.9067321133849252
2049,EX_co2_e_auto,0.9067320833241356
2050,EX_co2_e_auto,0.906732045550427
2051,EX_co2_e_auto,0.9067320487559724
2052,EX_co2_e_auto,0.9067326293147462
2053,EX_co2_e_auto,0.906732715368892
2054,EX_co2_e_auto,0.9067327261770566
2055,EX_co2_e_auto,0.906732707008542
2056,EX_co2_e_auto,0.9067325768249128
2057,EX_co2_e_auto,0.9067326282136038
2058,EX_co2_e_auto,0.9067328631927624
2059,EX_co2_e_auto,0.906735378680938
2060,EX_co2_e_auto,0.9067354488749788
2061,EX_co2_e_auto,0.906735481384872
2062,EX_co2_e_auto,0.9067354024611066
2063,EX_co2_e_auto,0.9067354695650532
2064,EX_co2_e_auto,0.9067232103717804
2065,EX_co2_e_auto,0.9067285333425784
2066,EX_co2_e_auto,0.9067291084802444
2067,EX_co2_e_auto,0.906729172829698
2068,EX_co2_e_auto,0.9067292554120072
2069,EX_co2_e_auto,0.9067293290726988
2070,EX_co2_e_auto,0.9067293106809364
2071,EX_co2_e_auto,0.9067290659155977
2072,EX_co2_e_auto,0.9067290113478504
2073,EX_co2_e_auto,0.9067290423097514
2074,EX_co2_e_auto,0.90672772816571
2075,EX_co2_e_auto,0.9067249552306864
2076,EX_co2_e_auto,0.9067248801699628
2077,EX_co2_e_auto,0.9067248670643226
2078,EX_co2_e_auto,0.9067248559107756
2079,EX_co2_e_auto,0.9067248932351458
2080,EX_co2_e_auto,0.906725001810136
2081,EX_co2_e_auto,0.90672508110982
2082,EX_co2_e_auto,0.906725070618585
2083,EX_co2_e_auto,0.9067248977804112
2084,EX_co2_e_auto,0.9067256291573664
2085,EX_co2_e_auto,0.9067256231919346
2086,EX_co2_e_auto,0.9067262406424738
2087,EX_co2_e_auto,0.9067258338352616
2088,EX_co2_e_auto,0.9562826906803203
2089,EX_co2_e_auto,0.9600379493886764
2090,EX_co2_e_auto,0.9600382637202192
2091,EX_co2_e_auto,0.9600385655709132
2092,EX_co2_e_auto,0.9599558032731066
2093,EX_co2_e_auto,0.9599539096271378
2094,EX_co2_e_auto,0.9599538631479996
2095,EX_co2_e_auto,0.9599538432739496
2096,EX_co2_e_auto,0.959966144450722
2097,EX_co2_e_auto,0.95996659140825
2098,EX_co2_e_auto,0.9599675665846236
2099,EX_co2_e_auto,0.9599825988151433
2100,EX_co2_e_auto,0.959989348779489
2101,EX_co2_e_auto,0.959989513498096
2102,EX_co2_e_auto,0.9599906090368764
2103,EX_co2_e_auto,0.9599920954639128
2104,EX_co2_e_auto,0.9599909316380696
2105,EX_co2_e_auto,0.9599917587845
2106,EX_co2_e_auto,0.9599918346613846
2107,EX_co2_e_auto,0.9599917321965552
2108,EX_co2_e_auto,0.9599917230821576
2109,EX_co2_e_auto,0.9599917207604208
2110,EX_co2_e_auto,0.9599919189068546
2111,EX_co2_e_auto,0.959991917243034
2112,EX_co2_e_auto,0.9599943921734264
2113,EX_co2_e_auto,0.9600971731470396
2114,EX_co2_e_auto,0.960098582269142
2115,EX_co2_e_auto,0.9600985029341028
2116,EX_co2_e_auto,0.9600991412690406
2117,EX_co2_e_auto,0.9600991148687792
2118,EX_co2_e_auto,0.960099548933414
2119,EX_co2_e_auto,0.9600997006471822
2120,EX_co2_e_auto,0.9600997327981432
2121,EX_co2_e_auto,0.960099771466189
2122,EX_co2_e_auto,0.9600997240327936
2123,EX_co2_e_auto,0.9600996171821944
2124,EX_co2_e_auto,0.9600995899894788
2125,EX_co2_e_auto,0.9601082333316188
2126,EX_co2_e_auto,0.9601082388364176
2127,EX_co2_e_auto,0.9601080632168264
2128,EX_co2_e_auto,0.9600839306926234
2129,EX_co2_e_auto,0.9600821219510672
2130,EX_co2_e_auto,0.9600821428100668
2131,EX_co2_e_auto,0.9600812616799976
2132,EX_co2_e_auto,0.960084249945539
2133,EX_co2_e_auto,0.9600843444229032
2134,EX_co2_e_auto,0.9600867109037212
2135,EX_co2_e_auto,0.960086404860746
2136,EX_co2_e_auto,0.9600863538543676
2137,EX_co2_e_auto,0.9600861263407968
2138,EX_co2_e_auto,0.9600863374045692
2139,EX_co2_e_auto,0.9600859445621566
2140,EX_co2_e_auto,0.9600858105452358
2141,EX_co2_e_auto,0.9600859727445856
2142,EX_co2_e_auto,0.9600945846475856
2143,EX_co2_e_auto,0.9600949031328456
2144,EX_co2_e_auto,0.9600949251466177
2145,EX_co2_e_auto,0.9562635610059192
2146,EX_co2_e_auto,0.956267294933904
2147,EX_co2_e_auto,0.9562667528094578
2148,EX_co2_e_auto,0.9562671238171544
2149,EX_co2_e_auto,0.956266783488189
2150,EX_co2_e_auto,0.9564081980250372
2151,EX_co2_e_auto,0.956402910194448
2152,EX_co2_e_auto,0.9564065235083372
2153,EX_co2_e_auto,0.9564217933163736
2154,EX_co2_e_auto,0.9564223534564736
2155,EX_co2_e_auto,0.9564225888727934
2156,EX_co2_e_auto,0.9564224825081896
2157,EX_co2_e_auto,0.9564233263368488
2158,EX_co2_e_auto,0.9564307293425914
2159,EX_co2_e_auto,0.9564306286795142
2160,EX_co2_e_auto,0.956429579037194
2161,EX_co2_e_auto,0.9564327918580712
2162,EX_co2_e_auto,0.9564384593481352
2163,EX_co2_e_auto,0.9564356703003648
2164,EX_co2_e_auto,0.9564391272988284
2165,EX_co2_e_auto,0.9564392587165076
2166,EX_co2_e_auto,0.9564391448455328
2167,EX_co2_e_auto,0.95636132995222
2168,EX_co2_e_auto,0.95636200741793
2169,EX_co2_e_auto,0.9563612962644926
2170,EX_co2_e_auto,0.95636173536872
2171,EX_co2_e_auto,0.9563606509179442
2172,EX_co2_e_auto,0.9563626491972014
2173,EX_co2_e_auto,0.9563632892603672
2174,EX_co2_e_auto,0.9563631429817456
2175,EX_co2_e_auto,0.9563622050747528
2176,EX_co2_e_auto,0.9563728371041594
2177,EX_co2_e_auto,0.9563762443779568
2178,EX_co2_e_auto,0.9563762932754196
2179,EX_co2_e_auto,0.9563820030653556
2180,EX_co2_e_auto,0.9563824068244928
2181,EX_co2_e_auto,0.9563809978125458
2182,EX_co2_e_auto,0.9563828167767774
2183,EX_co2_e_auto,0.9563831641264252
2184,EX_co2_e_auto,0.956383241031874
2185,EX_co2_e_auto,0.95638149019504
2186,EX_co2_e_auto,0.9563812611847136
2187,EX_co2_e_auto,0.9563819279455588
2188,EX_co2_e_auto,0.9563819719839391
2189,EX_co2_e_auto,0.9563819969743718
2190,EX_co2_e_auto,0.9563815039928304
2191,EX_co2_e_auto,0.9562727967786844
2192,EX_co2_e_auto,0.955942475778027
2193,EX_co2_e_auto,0.9559537197275488
2194,EX_co2_e_auto,0.9560052398972654
2195,EX_co2_e_auto,0.95601679487651
2196,EX_co2_e_auto,0.9560172041443756
2197,EX_co2_e_auto,0.9560182700552052
2198,EX_co2_e_auto,0.9560204703069388
2199,EX_co2_e_auto,0.9560206136038832
2200,EX_co2_e_auto,0.9560190037593428
2201,EX_co2_e_auto,0.956019147484345
2202,EX_co2_e_auto,0.9560189066273488
2203,EX_co2_e_auto,0.9560190467889028
2204,EX_co2_e_auto,0.9560187954473256
2205,EX_co2_e_auto,0.956019105016088
2206,EX_co2_e_auto,0.9560172317440548
2207,EX_co2_e_auto,0.9560185124626724
2208,EX_co2_e_auto,0.9559921438590364
2209,EX_co2_e_auto,0.9559874734328386
2210,EX_co2_e_auto,0.9559875218818584
2211,EX_co2_e_auto,0.9559850732385616
2212,EX_co2_e_auto,0.9559858211920856
2213,EX_co2_e_auto,0.9559835498617684
2214,EX_co2_e_auto,0.9559824422413652
2215,EX_co2_e_auto,0.955983092679014
2216,EX_co2_e_auto,0.9559993683105124
2217,EX_co2_e_auto,0.9559638327799924
2218,EX_co2_e_auto,0.9559570602246988
2219,EX_co2_e_auto,0.9559584122909728
2220,EX_co2_e_auto,0.9559586280012624
2221,EX_co2_e_auto,0.9559584961701816
2222,EX_co2_e_auto,0.9559586544788894
2223,EX_co2_e_auto,0.9559587314553444
2224,EX_co2_e_auto,0.955958610738212
2225,EX_co2_e_auto,0.9559466241073222
2226,EX_co2_e_auto,0.9559619993555925
2227,EX_co2_e_auto,0.955952085575079
2228,EX_co2_e_auto,0.9559523650643148
2229,EX_co2_e_auto,0.9559531267134546
2230,EX_co2_e_auto,0.9559544588042764
2231,EX_co2_e_auto,0.9559522509486624
2232,EX_co2_e_auto,0.9559631856253434
2233,EX_co2_e_auto,0.9559555828066082
2234,EX_co2_e_auto,0.9559561247429044
2235,EX_co2_e_auto,0.9559543677119416
2236,EX_co2_e_auto,0.9558915901803638
2237,EX_co2_e_auto,0.9559081362511768
2238,EX_co2_e_auto,0.9559082802764898
2239,EX_co2_e_auto,0.9559167749550622
2240,EX_co2_e_auto,0.9559246113075496
2241,EX_co2_e_auto,0.9559272384151624
2242,EX_co2_e_auto,0.9559268020258612
2243,EX_co2_e_auto,0.9559268355730814
2244,EX_co2_e_auto,0.9559205704357252
2245,EX_co2_e_auto,0.9559144968579328
2246,EX_co2_e_auto,0.9559439715827506
2247,EX_co2_e_auto,0.9559457860555776
2248,EX_co2_e_auto,0.9559461488414932
2249,EX_co2_e_auto,0.955943352796982
2250,EX_co2_e_auto,0.9088157410932762
2251,EX_co2_e_auto,0.9088157844257492
2252,EX_co2_e_auto,0.9088157920857252
2253,EX_co2_e_auto,0.9088158065722622
2254,EX_co2_e_auto,0.908815810460874
2255,EX_co2_e_auto,0.9088157980687316
2256,EX_co2_e_auto,0.9088157916073628
2257,EX_co2_e_auto,0.9088157919172956
2258,EX_co2_e_auto,0.908815794596871
2259,EX_co2_e_auto,0.9088157966196674
2260,EX_co2_e_auto,0.90881578819194
2261,EX_co2_e_auto,0.9088158135779848
2262,EX_co2_e_auto,0.908815815143604
2263,EX_co2_e_auto,0.9088158141413744
2264,EX_co2_e_auto,0.908815824687044
2265,EX_co2_e_auto,0.9088158061544452
2266,EX_co2_e_auto,0.9088158189962328
2267,EX_co2_e_auto,0.9088158212358554
2268,EX_co2_e_auto,0.908815828077942
2269,EX_co2_e_auto,0.9088158567484012
2270,EX_co2_e_auto,0.908815833862016
2271,EX_co2_e_auto,0.9088158071421824
2272,EX_co2_e_auto,0.9088157950102598
2273,EX_co2_e_auto,0.9088157924427028
2274,EX_co2_e_auto,0.9088157920638958
2275,EX_co2_e_auto,0.9088157984269714
2276,EX_co2_e_auto,0.9088158056126366
2277,EX_co2_e_auto,0.908815805001182
2278,EX_co2_e_auto,0.9088158040423026
2279,EX_co2_e_auto,0.9088158089961478
2280,EX_co2_e_auto,0.9088158210745524
2281,EX_co2_e_auto,0.9088158161235445
2282,EX_co2_e_auto,0.9088158207108068
2283,EX_co2_e_auto,0.9088158372704962
2284,EX_co2_e_auto,0.9088158407151418
2285,EX_co2_e_auto,0.9088158346372962
2286,EX_co2_e_auto,0.9088158377494722
2287,EX_co2_e_auto,0.9088158287209194
2288,EX_co2_e_auto,0.9088158305147216
2289,EX_co2_e_auto,0.90881582494184
2290,EX_co2_e_auto,0.9088158301926604
2291,EX_co2_e_auto,0.908815826083377
2292,EX_co2_e_auto,0.908815810370902
2293,EX_co2_e_auto,0.9088158153842816
2294,EX_co2_e_auto,0.908815792409244
2295,EX_co2_e_auto,0.9088157881470856
2296,EX_co2_e_auto,0.908815801747144
2297,EX_co2_e_auto,0.9088158069968104
2298,EX_co2_e_auto,0.9088158423620532
2299,EX_co2_e_auto,0.9088158474476128
2300,EX_co2_e_auto,0.908815842311924
2301,EX_co2_e_auto,0.9088158437951864
2302,EX_co2_e_auto,0.9088158484822828
2303,EX_co2_e_auto,0.908815843385336
2304,EX_co2_e_auto,0.9088134911892252
2305,EX_co2_e_auto,0.9088183480321034
2306,EX_co2_e_auto,0.908818348020185
2307,EX_co2_e_auto,0.9088183479961308
2308,EX_co2_e_auto,0.908818346944886
2309,EX_co2_e_auto,0.9088183497129944
2310,EX_co2_e_auto,0.9088183497543664
2311,EX_co2_e_auto,0.9086774197042446
2312,EX_co2_e_auto,0.9088020143412046
2313,EX_co2_e_auto,0.9088021582588024
2314,EX_co2_e_auto,0.908802884759132
2315,EX_co2_e_auto,0.9088028804778048
2316,EX_co2_e_auto,0.9088028849956248
2317,EX_co2_e_auto,0.9088028872293088
2318,EX_co2_e_auto,0.9088029231718872
2319,EX_co2_e_auto,0.9088028726534298
2320,EX_co2_e_auto,0.9088028550620848
2321,EX_co2_e_auto,0.9088028714891404
2322,EX_co2_e_auto,0.908802861388676
2323,EX_co2_e_auto,0.9088028362113242
2324,EX_co2_e_auto,0.9088028298588072
2325,EX_co2_e_auto,0.9088028302500524
2326,EX_co2_e_auto,0.908802821745642
2327,EX_co2_e_auto,0.9088023145335168
2328,EX_co2_e_auto,0.9088026485704306
2329,EX_co2_e_auto,0.908805564132858
2330,EX_co2_e_auto,0.908805565699516
2331,EX_co2_e_auto,0.9088055665854
2332,EX_co2_e_auto,0.9088055750463494
2333,EX_co2_e_auto,0.9088055882803672
2334,EX_co2_e_auto,0.9088055981980288
2335,EX_co2_e_auto,0.9088166680096368
2336,EX_co2_e_auto,0.9088166783554592
2337,EX_co2_e_auto,0.9088166832970468
2338,EX_co2_e_auto,0.9088166959109046
2339,EX_co2_e_auto,0.9088167028414892
2340,EX_co2_e_auto,0.9088166519835572
2341,EX_co2_e_auto,0.9088166858231336
2342,EX_co2_e_auto,0.9088169461319
2343,EX_co2_e_auto,0.908816945305852
2344,EX_co2_e_auto,0.9088169424248304
2345,EX_co2_e_auto,0.9088169374387328
2346,EX_co2_e_auto,0.9088164622859344
2347,EX_co2_e_auto,0.9088164547629334
2348,EX_co2_e_auto,0.908816460620421
2349,EX_co2_e_auto,0.9088164699728972
2350,EX_co2_e_auto,0.9088164651654694
2351,EX_co2_e_auto,0.9088164880435216
2352,EX_co2_e_auto,0.908817530964672
2353,EX_co2_e_auto,0.908817528530884
2354,EX_co2_e_auto,0.9088175236926108
2355,EX_co2_e_auto,0.9088175268686692
2356,EX_co2_e_auto,0.908817544184683
2357,EX_co2_e_auto,0.9088175427314452
2358,EX_co2_e_auto,0.908817554809922
2359,EX_co2_e_auto,0.9088175550044298
2360,EX_co2_e_auto,0.908815625687892
2361,EX_co2_e_auto,0.9088164487598543
2362,EX_co2_e_auto,0.908816437035046
2363,EX_co2_e_auto,0.9088164349148248
2364,EX_co2_e_auto,0.9088163529977196
2365,EX_co2_e_auto,0.9088163516136808
2366,EX_co2_e_auto,0.9088163748499408
2367,EX_co2_e_auto,0.9088163852759792
2368,EX_co2_e_auto,0.908816389695779
2369,EX_co2_e_auto,0.9088164199667528
2370,EX_co2_e_auto,0.908816405704149
2371,EX_co2_e_auto,0.908816405984409
2372,EX_co2_e_auto,0.9088163887462736
2373,EX_co2_e_auto,0.908816404072838
2374,EX_co2_e_auto,0.908816413096886
2375,EX_co2_e_auto,0.9088181662350436
2376,EX_co2_e_auto,0.9088181287604205
2377,EX_co2_e_auto,0.9088181285271034
2378,EX_co2_e_auto,0.9088181318409766
2379,EX_co2_e_auto,0.9088181289656888
2380,EX_co2_e_auto,0.908818312715285
2381,EX_co2_e_auto,0.9088183231546532
2382,EX_co2_e_auto,0.9088183106905984
2383,EX_co2_e_auto,0.9088183135140396
2384,EX_co2_e_auto,0.9088183045117006
2385,EX_co2_e_auto,0.9088182531563426
2386,EX_co2_e_auto,0.9088181798905718
2387,EX_co2_e_auto,0.9088163128835844
2388,EX_co2_e_auto,0.9075804139181772
2389,EX_co2_e_auto,0.907580728121012
2390,EX_co2_e_auto,0.907580766819719
2391,EX_co2_e_auto,0.90758079112456
2392,EX_co2_e_auto,0.9075808528028968
2393,EX_co2_e_auto,0.9075808640158098
2394,EX_co2_e_auto,0.9075993220980928
2395,EX_co2_e_auto,0.9075988792637352
2396,EX_co2_e_auto,0.907597838008314
2397,EX_co2_e_auto,0.9075974579880384
2398,EX_co2_e_auto,0.9075974927854564
2399,EX_co2_e_auto,0.907597516597116
2400,EX_co2_e_auto,0.9075908830779827
2401,EX_co2_e_auto,0.9075909011533916
2402,EX_co2_e_auto,0.9075907571301628
2403,EX_co2_e_auto,0.9075907536520056
2404,EX_co2_e_auto,0.907590638617328
2405,EX_co2_e_auto,0.9075906364349412
2406,EX_co2_e_auto,0.9075907340560044
2407,EX_co2_e_auto,0.9075976603125852
2408,EX_co2_e_auto,0.9075962409862308
2409,EX_co2_e_auto,0.9075962061494676
2410,EX_co2_e_auto,0.9069869138613972
2411,EX_co2_e_auto,0.9071172528010768
2412,EX_co2_e_auto,0.9071173448934716
2413,EX_co2_e_auto,0.907117321644067
2414,EX_co2_e_auto,0.9071174536709627
2415,EX_co2_e_auto,0.9071178153922912
2416,EX_co2_e_auto,0.9071178134610204
2417,EX_co2_e_auto,0.907114627546663
2418,EX_co2_e_auto,0.9071153610146868
2419,EX_co2_e_auto,0.9071153883737731
2420,EX_co2_e_auto,0.9071153884672988
2421,EX_co2_e_auto,0.9071154562009396
2422,EX_co2_e_auto,0.907115438571283
2423,EX_co2_e_auto,0.9071154379433384
2424,EX_co2_e_auto,0.9071153464067504
2425,EX_co2_e_auto,0.9071154509820414
2426,EX_co2_e_auto,0.9071156353191416
2427,EX_co2_e_auto,0.9071163751360852
2428,EX_co2_e_auto,0.9071175471094968
2429,EX_co2_e_auto,0.907117529052952
2430,EX_co2_e_auto,0.9071175292698884
2431,EX_co2_e_auto,0.9071190796040056
2432,EX_co2_e_auto,0.90711909969006
2433,EX_co2_e_auto,0.9071189408840896
2434,EX_co2_e_auto,0.907119275597594
2435,EX_co2_e_auto,0.9071195900905458
2436,EX_co2_e_auto,0.9071195621658082
2437,EX_co2_e_auto,0.907119543404988
2438,EX_co2_e_auto,0.9071195384028596
2439,EX_co2_e_auto,0.9071193342093788
2440,EX_co2_e_auto,0.9071192725439842
2441,EX_co2_e_auto,0.9071192274611088
2442,EX_co2_e_auto,0.907119265437494
2443,EX_co2_e_auto,0.90711927514092
2444,EX_co2_e_auto,0.9071192888594564
2445,EX_co2_e_auto,0.9071197960981552
2446,EX_co2_e_auto,0.907114001312531
2447,EX_co2_e_auto,0.9071142291198484
2448,EX_co2_e_auto,0.9071139317070822
2449,EX_co2_e_auto,0.9071140207846357
2450,EX_co2_e_auto,0.9071147508347456
2451,EX_co2_e_auto,0.9071147828653128
2452,EX_co2_e_auto,0.9071148758470488
2453,EX_co2_e_auto,0.9071148612313408
2454,EX_co2_e_auto,0.90711483154266
2455,EX_co2_e_auto,0.907114809299545
2456,EX_co2_e_auto,0.907114914073907
2457,EX_co2_e_auto,0.907114894304908
2458,EX_co2_e_auto,0.907114999471466
2459,EX_co2_e_auto,0.9071151592844366
2460,EX_co2_e_auto,0.907115665639052
2461,EX_co2_e_auto,0.9071170791827023
2462,EX_co2_e_auto,0.9071173227105876
2463,EX_co2_e_auto,0.9071175807594064
2464,EX_co2_e_auto,0.9071174954579933
2465,EX_co2_e_auto,0.9071178376059948
2466,EX_co2_e_auto,0.9071184743710884
2467,EX_co2_e_auto,0.907118462691655
2468,EX_co2_e_auto,0.9071184179497572
2469,EX_co2_e_auto,0.907118395033262
2470,EX_co2_e_auto,0.9071172838954668
2471,EX_co2_e_auto,0.9071170525700416
2472,EX_co2_e_auto,0.9071171270393412
2473,EX_co2_e_auto,0.9071170771503272
2474,EX_co2_e_auto,0.9071170909061008
2475,EX_co2_e_auto,0.9071166381752112
2476,EX_co2_e_auto,0.907116773972389
2477,EX_co2_e_auto,0.9071167507552792
2478,EX_co2_e_auto,0.907116752446438
2479,EX_co2_e_auto,0.9065401284863756
2480,EX_co2_e_auto,0.906541435854592
2481,EX_co2_e_auto,0.9065414081608602
2482,EX_co2_e_auto,0.9065415446263194
2483,EX_co2_e_auto,0.9065415808490612
2484,EX_co2_e_auto,0.9065413133116966
2485,EX_co2_e_auto,0.9065413169400172
2486,EX_co2_e_auto,0.906541007480546
2487,EX_co2_e_auto,0.9065409306821096
2488,EX_co2_e_auto,0.9065409923579788
2489,EX_co2_e_auto,0.9065410190973164
2490,EX_co2_e_auto,0.906540913119126
2491,EX_co2_e_auto,0.906541097191616
2492,EX_co2_e_auto,0.906541339076022
2493,EX_co2_e_auto,0.9066555393781388
2494,EX_co2_e_auto,0.9066769920891584
2495,EX_co2_e_auto,0.9066771903108868
2496,EX_co2_e_auto,0.9066787165357282
2497,EX_co2_e_auto,0.9066779691777334
2498,EX_co2_e_auto,0.9066780783093864
2499,EX_co2_e_auto,0.9066782151596734
2500,EX_co2_e_auto,0.902950179851462
2501,EX_co2_e_auto,0.9029503960429264
2502,EX_co2_e_auto,0.9029503855401012
2503,EX_co2_e_auto,0.902950433093594
2504,EX_co2_e_auto,0.9029504194617692
2505,EX_co2_e_auto,0.9029504497738896
2506,EX_co2_e_auto,0.902965191687148
2507,EX_co2_e_auto,0.9030015866539928
2508,EX_co2_e_auto,0.903001444044158
2509,EX_co2_e_auto,0.9030013462494108
2510,EX_co2_e_auto,0.90300134308655
2511,EX_co2_e_auto,0.903001387572093
2512,EX_co2_e_auto,0.9030014002120496
2513,EX_co2_e_auto,0.9030014408912824
2514,EX_co2_e_auto,0.9030014181203893
2515,EX_co2_e_auto,0.9022537867271028
2516,EX_co2_e_auto,0.9025014420095588
2517,EX_co2_e_auto,0.902501956769921
2518,EX_co2_e_auto,0.9025019472883696
2519,EX_co2_e_auto,0.9025018844959096
2520,EX_co2_e_auto,0.90250187033519
2521,EX_co2_e_auto,0.9025019519605744
2522,EX_co2_e_auto,0.9025019589146592
2523,EX_co2_e_auto,0.9025019795448732
2524,EX_co2_e_auto,0.902502059193468
2525,EX_co2_e_auto,0.9025018830540652
2526,EX_co2_e_auto,0.902501936841996
2527,EX_co2_e_auto,0.9025019753124454
2528,EX_co2_e_auto,0.902500963498996
2529,EX_co2_e_auto,0.9025010376412612
2530,EX_co2_e_auto,0.9025010151126966
2531,EX_co2_e_auto,0.902501043905416
2532,EX_co2_e_auto,0.90250102223244
2533,EX_co2_e_auto,0.9025010684416014
2534,EX_co2_e_auto,0.9025011373303312
2535,EX_co2_e_auto,0.902501144138032
2536,EX_co2_e_auto,0.9024204226156284
2537,EX_co2_e_auto,0.9024212140079164
2538,EX_co2_e_auto,0.9024212174462718
2539,EX_co2_e_auto,0.9024211813410984
2540,EX_co2_e_auto,0.902421185405906
2541,EX_co2_e_auto,0.902421167702434
2542,EX_co2_e_auto,0.9024211283405826
2543,EX_co2_e_auto,0.9024211619468612
2544,EX_co2_e_auto,0.9024212558007376
2545,EX_co2_e_auto,0.9024212859654354
2546,EX_co2_e_auto,0.902421297338736
2547,EX_co2_e_auto,0.9024205744014616
2548,EX_co2_e_auto,0.9024205838386656
2549,EX_co2_e_auto,0.902420583852016
2550,EX_co2_e_auto,0.9462694882940956
2551,EX_co2_e_auto,0.94625927177015
2552,EX_co2_e_auto,0.9462595434596672
2553,EX_co2_e_auto,0.9462578362034544
2554,EX_co2_e_auto,0.9462585036854482
